Story,OutputCase,CaseType,StepType,StepNumber,Location,P,VX,VY,T,MX,MY
Story1,MODAL,LinModEigen,Mode,6,Bottom,0,-1.1588,0.0593,57.5755,-0.3185,-9.4959
Story1,MODAL,LinModEigen,Mode,7,Top,0,-9.9169,-0.1031,39.6929,0.338,-29.5219
Story1,MODAL,LinModEigen,Mode,7,Bottom,0,-9.9169,-0.1031,39.6929,0.6885,-63.2392
Story1,MODAL,LinModEigen,Mode,8,Top,0,0.0698,-13.4339,-263.9971,36.6401,0.2009
Story1,MODAL,LinModEigen,Mode,8,Bottom,0,0.0698,-13.4339,-263.9971,82.3154,0.4382
Story1,MODAL,LinModEigen,Mode,9,Top,0,-3.5815,0.2364,207.2646,-0.9507,-10.1568
Story1,MODAL,LinModEigen,Mode,9,Bottom,0,-3.5815,0.2364,207.2646,-1.7543,-22.3339
Story1,MODAL,LinModEigen,Mode,10,Top,0,21.3018,0.0845,-91.7251,-0.2895,7.6958
Story1,MODAL,LinModEigen,Mode,10,Bottom,0,21.3018,0.0845,-91.7251,-0.5769,80.122
Story1,MODAL,LinModEigen,Mode,11,Top,0,0.1218,28.1501,546.9501,-14.9427,0.2252
Story1,MODAL,LinModEigen,Mode,11,Bottom,0,0.1218,28.1501,546.9501,-110.653,0.6392
Story1,MODAL,LinModEigen,Mode,12,Top,0,-7.3926,1.0675,455.1386,-0.7351,-2.2911
Story1,MODAL,LinModEigen,Mode,12,Bottom,0,-7.3926,1.0675,455.1386,-4.3646,-27.426
Story1,PP,LinStatic,None,None,Top,8510.4122,0,0,0,60163.4646,-168718.6145
Story1,PP,LinStatic,None,None,Bottom,8827.6084,0,0,0,62504.0194,-175022.8725
Story1,TERP,LinStatic,None,None,Top,1251.4547,0,0,0,8543.3308,-24767.5684
Story1,TERP,LinStatic,None,None,Bottom,1251.4547,0,0,0,8543.3308,-24767.5684
Story1,TERT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story1,TERT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story1,SCP,LinStatic,None,None,Top,2234.7405,0,0,0,15255.9479,-44227.8007
Story1,SCP,LinStatic,None,None,Bottom,2234.7405,0,0,0,15255.9479,-44227.8007
Story1,SCT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story1,SCT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story1,SEx,LinRespSpec,Max,None,Top,0,740.7709,45.1295,7640.3131,1535.9337,21735.8748
Story1,SEx,LinRespSpec,Max,None,Bottom,0,740.7709,45.1295,7640.3131,1687.4335,24002.2208
Story1,SEy,LinRespSpec,Max,None,Top,0,42.4518,740.771,15895.5273,21828.1596,1432.9673
Story1,SEy,LinRespSpec,Max,None,Bottom,0,42.4518,740.771,15895.5273,24106.94,1575.1226
Story1,SEx_b2,LinRespSpec,Max,None,Top,0,740.7709,45.1295,7128.4034,1535.9337,21735.8748
Story1,SEx_b2,LinRespSpec,Max,None,Bottom,0,740.7709,45.1295,7128.4034,1687.4335,24002.2208
Story1,SEy_b2,LinRespSpec,Max,None,Top,0,42.4518,740.771,14469.3579,21828.1596,1432.9673
Story1,SEy_b2,LinRespSpec,Max,None,Bottom,0,42.4518,740.771,14469.3579,24106.94,1575.1226
Story1,TorX+,LinStatic,None,None,Top,0,0,0,0,0,0
Story1,TorX+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story1,TorX-,LinStatic,None,None,Top,0,0,0,0,0,0
Story1,TorX-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story1,TorY+,LinStatic,None,None,Top,0,0,0,0,0,0
Story1,TorY+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story1,TorY-,LinStatic,None,None,Top,0,0,0,0,0,0
Story1,TorY-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story1,ED1_C1_1.4CP,Combination,None,None,Top,13732.4796,0,0,0,96639.1626,-272184.2122
Story1,ED1_C1_1.4CP,Combination,None,None,Bottom,14176.5543,0,0,0,99915.9393,-281010.1735
Story1,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Top,15369.8052,0,0,0,107403.6735,-304530.7902
Story1,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Bottom,15750.4406,0,0,0,110212.3393,-312095.8999
Story1,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Top,14080.7128,0,0,0,98603.4004,-279018.3326
Story1,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Bottom,14461.3482,0,0,0,101412.0661,-286583.4422
Story1,ED1_DYN_XP,Combination,Max,None,Top,14005.4373,1037.0793,63.1813,10696.4384,100239.8231,-247098.3293
Story1,ED1_DYN_XP,Combination,Max,None,Bottom,14386.0727,1037.0793,63.1813,10696.4384,103260.5885,-251490.5545
Story1,ED1_DYN_XP,Combination,Min,None,Top,14005.4373,-1037.0793,-63.1813,-10696.4384,95939.2086,-307958.7788
Story1,ED1_DYN_XP,Combination,Min,None,Bottom,14386.0727,-1037.0793,-63.1813,-10696.4384,98535.7747,-318696.7728
Story1,ED1_DYN_XN,Combination,Max,None,Top,14005.4373,1037.0793,63.1813,10696.4384,100239.8231,-247098.3293
Story1,ED1_DYN_XN,Combination,Max,None,Bottom,14386.0727,1037.0793,63.1813,10696.4384,103260.5885,-251490.5545
Story1,ED1_DYN_XN,Combination,Min,None,Top,14005.4373,-1037.0793,-63.1813,-10696.4384,95939.2086,-307958.7788
Story1,ED1_DYN_XN,Combination,Min,None,Bottom,14386.0727,-1037.0793,-63.1813,-10696.4384,98535.7747,-318696.7728
Story1,ED1_DYN_YP,Combination,Max,None,Top,14005.4373,59.4325,1037.0795,22253.7382,128648.9394,-275522.3998
Story1,ED1_DYN_YP,Combination,Max,None,Bottom,14386.0727,59.4325,1037.0795,22253.7382,134647.8975,-282888.492
Story1,ED1_DYN_YP,Combination,Min,None,Top,14005.4373,-59.4325,-1037.0795,-22253.7382,67530.0924,-279534.7083
Story1,ED1_DYN_YP,Combination,Min,None,Bottom,14386.0727,-59.4325,-1037.0795,-22253.7382,67148.4656,-287298.8354
Story1,ED1_DYN_YN,Combination,Max,None,Top,14005.4373,59.4325,1037.0795,22253.7382,128648.9394,-275522.3998
Story1,ED1_DYN_YN,Combination,Max,None,Bottom,14386.0727,59.4325,1037.0795,22253.7382,134647.8975,-282888.492
Story1,ED1_DYN_YN,Combination,Min,None,Top,14005.4373,-59.4325,-1037.0795,-22253.7382,67530.0924,-279534.7083
Story1,ED1_DYN_YN,Combination,Min,None,Bottom,14386.0727,-59.4325,-1037.0795,-22253.7382,67148.4656,-287298.8354
Story1,ED1_DYN_09_XP,Combination,Max,None,Top,8828.0226,1037.0793,63.1813,10696.4384,64275.4832,-144545.3403
Story1,ED1_DYN_09_XP,Combination,Max,None,Bottom,9113.4992,1037.0793,63.1813,10696.4384,66594.0821,-147046.2881
Story1,ED1_DYN_09_XP,Combination,Min,None,Top,8828.0226,-1037.0793,-63.1813,-10696.4384,59974.8687,-205405.7897
Story1,ED1_DYN_09_XP,Combination,Min,None,Bottom,9113.4992,-1037.0793,-63.1813,-10696.4384,61869.2684,-214252.5064
Story1,ED1_DYN_09_XN,Combination,Max,None,Top,8828.0226,1037.0793,63.1813,10696.4384,64275.4832,-144545.3403
Story1,ED1_DYN_09_XN,Combination,Max,None,Bottom,9113.4992,1037.0793,63.1813,10696.4384,66594.0821,-147046.2881
Story1,ED1_DYN_09_XN,Combination,Min,None,Top,8828.0226,-1037.0793,-63.1813,-10696.4384,59974.8687,-205405.7897
Story1,ED1_DYN_09_XN,Combination,Min,None,Bottom,9113.4992,-1037.0793,-63.1813,-10696.4384,61869.2684,-214252.5064
Story1,ED1_DYN_09_YP,Combination,Max,None,Top,8828.0226,59.4325,1037.0795,22253.7382,92684.5995,-172969.4108
Story1,ED1_DYN_09_YP,Combination,Max,None,Bottom,9113.4992,59.4325,1037.0795,22253.7382,97981.3912,-178444.2255
Story1,ED1_DYN_09_YP,Combination,Min,None,Top,8828.0226,-59.4325,-1037.0795,-22253.7382,31565.7525,-176981.7192
Story1,ED1_DYN_09_YP,Combination,Min,None,Bottom,9113.4992,-59.4325,-1037.0795,-22253.7382,30481.9593,-182854.5689
Story1,ED1_DYN_09_YN,Combination,Max,None,Top,8828.0226,59.4325,1037.0795,22253.7382,92684.5995,-172969.4108
Story1,ED1_DYN_09_YN,Combination,Max,None,Bottom,9113.4992,59.4325,1037.0795,22253.7382,97981.3912,-178444.2255
Story1,ED1_DYN_09_YN,Combination,Min,None,Top,8828.0226,-59.4325,-1037.0795,-22253.7382,31565.7525,-176981.7192
Story1,ED1_DYN_09_YN,Combination,Min,None,Bottom,9113.4992,-59.4325,-1037.0795,-22253.7382,30481.9593,-182854.5689
